-----------------------------------------------------------
Family information: example_data.tab
Log: log.txt
The number of families is 59
Root Family size : 1 ~ 42
Family size : 0 ~ 84
P-value: 0.01
Num of Threads: 10
Num of Random: 1000
Lambda Tree: (((2,2)1,(1,1)1)1,1)
Empirical Prior Estimation Result: (43 iterations)
Poisson lambda: 9.442907 & Score: 909.325700
Lambda : 0.00968658613161,0.00039317276108 & Score: -2489.560695
.Lambda : 0.01841399189965,0.01319346307672 Mu : 0.00005589748091,0.01008923097256 & Score: -1686.168408
.Lambda : 0.01825960638409,0.01297205317204 Mu : 0.00008828353712,0.00994425219805 & Score: -1685.997306
.Lambda : 0.01840099349887,0.01298135096926 Mu : 0.00010797653522,0.01000003075917 & Score: -1685.671318
.Lambda : 0.01901991698104,0.01333888421996 Mu : 0.00011316929159,0.01012669755483 & Score: -1687.433279
.Lambda : 0.01866777412028,0.01318371350069 Mu : 0.00009787697770,0.01003673401589 & Score: -1686.666559
.Lambda : 0.01869104801972,0.01322128439817 Mu : 0.00009998324916,0.01011447101487 & Score: -1685.667830
.Lambda : 0.01894520484309,0.01335604062559 Mu : 0.00011193335131,0.01023922753999 & Score: -1685.368720
.Lambda : 0.01894917691437,0.01336969894978 Mu : 0.00009646057833,0.01034974943240 & Score: -1685.133348
.Lambda : 0.01929136273826,0.01356075585649 Mu : 0.00009950007038,0.01060819304290 & Score: -1684.836091
.Lambda : 0.01885800236965,0.01336209176334 Mu : 0.00008977674121,0.01043160714142 & Score: -1683.770902
.Lambda : 0.01895311649434,0.01345128089466 Mu : 0.00008572662296,0.01062904370419 & Score: -1682.444247
.Lambda : 0.01938134688763,0.01348125109628 Mu : 0.00014667080903,0.01064901655056 & Score: -1683.810008
.Lambda : 0.01988452198278,0.01394331326725 Mu : 0.00011393889162,0.01106270965965 & Score: -1684.125588
.Lambda : 0.01980996920841,0.01386225993176 Mu : 0.00011098484569,0.01123525393867 & Score: -1682.519377
.Lambda : 0.01972311454832,0.01380829673849 Mu : 0.00012916051427,0.01117981888363 & Score: -1681.314853
.Lambda : 0.01993899045335,0.01393206717949 Mu : 0.00014399073622,0.01146563180400 & Score: -1679.861939
.Lambda : 0.01915718953908,0.01342011628384 Mu : 0.00012974761533,0.01092676333906 & Score: -1679.951836
.Lambda : 0.01954828595997,0.01385161104860 Mu : 0.00008855410107,0.01147932984239 & Score: -1678.374549
.Lambda : 0.01963175549614,0.01403679102475 Mu : 0.00005949574708,0.01189448648831 & Score: -1676.402985
.Lambda : 0.01903055678305,0.01355786775961 Mu : 0.00009849551511,0.01122270872911 & Score: -1676.218654
.Lambda : 0.01864085057037,0.01340567167354 Mu : 0.00009225084982,0.01121643612434 & Score: -1673.607477
.Lambda : 0.01973127653513,0.01394604218615 Mu : 0.00012701585126,0.01212261517366 & Score: -1672.310915
.Lambda : 0.02012035655553,0.01419342283189 Mu : 0.00014766046542,0.01286940090839 & Score: -1668.460456
.Lambda : 0.02000878699861,0.01436386007099 Mu : 0.00009195128394,0.01279621432346 & Score: -1669.216203
.Lambda : 0.01926188435697,0.01406780562110 Mu : 0.00005168843692,0.01292263711825 & Score: -1663.815377
.Lambda : 0.01892333130878,0.01413567484191 Mu : 0.00000553728726,0.01365113977538 & Score: -1661.781419
.Lambda : 0.01921490722051,0.01401252368441 Mu : 0.00010920419614,0.01337210907747 & Score: -1656.331680
.Lambda : 0.01900648308269,0.01400039001424 Mu : 0.00013405842067,0.01411092037205 & Score: -1647.169632
.Lambda : 0.02038862840244,0.01494100220597 Mu : 0.00009735287882,0.01549740156531 & Score: -1650.554100
.Lambda : 0.01921061267611,0.01427138487601 Mu : 0.00010035324214,0.01526821698711 & Score: -1641.339350
.Lambda : 0.01881152551485,0.01422514727852 Mu : 0.00010455422124,0.01650421831893 & Score: -1628.917564
.Lambda : 0.01844462759885,0.01445768433844 Mu : 0.00002309093858,0.01701243910744 & Score: -1627.232234
.Lambda : 0.01760676312051,0.01458981509171 Mu : -0.00003919382484,0.01908395820697 & Score: -inf
.Lambda : 0.01940230099064,0.01467643707668 Mu : 0.00017399094239,0.01791134990649 & Score: -1620.764237
.Lambda : 0.01964178583157,0.01494681819406 Mu : 0.00025821776995,0.02004145497204 & Score: -1606.959936
.Lambda : 0.01756358261154,0.01387401770666 Mu : 0.00016260779640,0.01833711481993 & Score: -1606.624825
.Lambda : 0.01615105971609,0.01334052545700 Mu : 0.00019523525519,0.01975697144724 & Score: -1592.425887
.Lambda : 0.01751801624799,0.01448469761977 Mu : 0.00015649067181,0.02254662155077 & Score: -1581.927778
.Lambda : 0.01677378283064,0.01472685142253 Mu : 0.00016770679738,0.02676447214013 & Score: -1558.956712
.Lambda : 0.01669410247372,0.01451079242749 Mu : 0.00021757115931,0.02528345051450 & Score: -1562.963416
.Lambda : 0.01618573782717,0.01430480941211 Mu : 0.00039627455234,0.02891073542952 & Score: -1541.478825
.Lambda : 0.01505629294132,0.01422837194894 Mu : 0.00058286635921,0.03485988359055 & Score: -1510.104331
.Lambda : 0.01269583314932,0.01345645243392 Mu : 0.00032347201560,0.03329093387417 & Score: -1524.614182
.Lambda : 0.01445894598141,0.01512070865944 Mu : 0.00045057291056,0.04034239861244 & Score: -1497.981268
.Lambda : 0.01361288911407,0.01601080026067 Mu : 0.00057824173825,0.05063511219504 & Score: -1471.768475
.Lambda : 0.01237529654396,0.01470044560554 Mu : 0.00060857229591,0.04749175038545 & Score: -1479.063933
.Lambda : 0.01009637304369,0.01447118370200 Mu : 0.00087886940710,0.05637436788247 & Score: -1471.634762
.Lambda : 0.00675766815022,0.01434334984173 Mu : 0.00123445071197,0.07117931575364 & Score: -1520.778824
.Lambda : 0.01287459267220,0.01624894832465 Mu : 0.00100080288465,0.06138962315258 & Score: -1443.517571
.Lambda : 0.01296397243364,0.01764519627001 Mu : 0.00133946831917,0.07543896779179 & Score: -1420.102626
.Lambda : 0.00946797262636,0.01718544097017 Mu : 0.00111970952101,0.08011021553682 & Score: -1458.217579
.Lambda : 0.01069530706492,0.01795586499589 Mu : 0.00134957219686,0.08378758131761 & Score: -1429.919516
.Lambda : 0.00799892347023,0.01761804270837 Mu : 0.00176556798382,0.09722045406931 & Score: -1461.940197
.Lambda : 0.01046671475388,0.02073108877022 Mu : 0.00190828960332,0.11190424147530 & Score: -1417.245708
.Lambda : 0.01065188560898,0.02386104130433 Mu : 0.00242299970143,0.13966917827171 & Score: -1416.528836
.Lambda : 0.01389064539671,0.02070572906183 Mu : 0.00135030688542,0.09228251738966 & Score: -1414.738098
.Lambda : 0.01683650635996,0.02224957223856 Mu : 0.00114267633622,0.08981354904983 & Score: -1429.290722
.Lambda : 0.01463293262577,0.02289847484586 Mu : 0.00211146403043,0.11547890684856 & Score: -1389.222111
.Lambda : 0.01721541262547,0.02575499178371 Mu : 0.00260734128514,0.13316325250444 & Score: -1386.576952
.Lambda : 0.01666565096748,0.02602761421405 Mu : 0.00251048589872,0.13648937666119 & Score: -1388.020684
.Lambda : 0.01624782486568,0.03052949191195 Mu : 0.00310609856618,0.17536319462170 & Score: -1389.480815
.Lambda : 0.02135788131870,0.02764787218144 Mu : 0.00236411661630,0.12897999231678 & Score: -1424.270328
.Lambda : 0.01868138239127,0.02670116446216 Mu : 0.00237883738758,0.13165228880551 & Score: -1399.654945
.Lambda : 0.02051449002824,0.03380090212411 Mu : 0.00395107468339,0.19605153890676 & Score: -1393.893708
.Lambda : 0.01664030685217,0.03135533555475 Mu : 0.00370866282914,0.18888139254153 & Score: -1384.485253
.Lambda : 0.01561976908262,0.03368242110104 Mu : 0.00437357554991,0.21749594440954 & Score: -1399.752755
.Lambda : 0.01287010762717,0.02303281460812 Mu : 0.00201521960619,0.12089706925766 & Score: -1397.788085
.Lambda : 0.01478120322743,0.02572483648712 Mu : 0.00249918337549,0.13968568666994 & Score: -1385.716655
.Lambda : 0.01640346197059,0.02390189710787 Mu : 0.00255673812806,0.12374665956684 & Score: -1382.342678
.Lambda : 0.01648128052305,0.02058809970583 Mu : 0.00228205790900,0.09793839203941 & Score: -1391.405078
.Lambda : 0.01585454137036,0.02734091625267 Mu : 0.00317547691019,0.15624911898019 & Score: -1374.904529
.Lambda : 0.01544898657179,0.02799756727197 Mu : 0.00350797241593,0.16612899013969 & Score: -1372.517740
.Lambda : 0.01442156668552,0.02873482642714 Mu : 0.00352893708917,0.17605811195456 & Score: -1382.620330
.Lambda : 0.01667595781260,0.03026997669375 Mu : 0.00415197185566,0.18772189043137 & Score: -1372.188553
.Lambda : 0.01762333510519,0.03254254679706 Mu : 0.00497836609574,0.21173999231209 & Score: -1373.186743
.Lambda : 0.01483467966809,0.02409679819562 Mu : 0.00316414691528,0.13794643350471 & Score: -1365.498838
.Lambda : 0.01393186607605,0.02046752951605 Mu : 0.00289188895835,0.11247895398629 & Score: -1364.287597
.Lambda : 0.01680856953000,0.02258365886768 Mu : 0.00302534858983,0.11898013510754 & Score: -1369.665331
.Lambda : 0.01502922802463,0.02675746906686 Mu : 0.00423185278182,0.16890832526560 & Score: -1355.401872
.Lambda : 0.01434211105165,0.02818525504635 Mu : 0.00506941010870,0.19148915811499 & Score: -1360.339327
.Lambda : 0.01577382414984,0.02204174980019 Mu : 0.00364255867690,0.12791566225571 & Score: -1350.054791
.Lambda : 0.01593624293887,0.01906384106430 Mu : 0.00370985180738,0.10880899831373 & Score: -1346.286051
.Lambda : 0.01417699547217,0.01416627256370 Mu : 0.00277749921303,0.06686631590521 & Score: -1380.248360
.Lambda : 0.01480173605728,0.01819219859621 Mu : 0.00312111737369,0.09708020953675 & Score: -1358.084118
.Lambda : 0.01304096701841,0.01965686025404 Mu : 0.00395200687079,0.12465810844365 & Score: -1338.958945
.Lambda : 0.01115716576262,0.01819346094721 Mu : 0.00441533601127,0.12749709511171 & Score: -1339.987752
.Lambda : 0.01547222094355,0.02136765497465 Mu : 0.00461552545849,0.13724886679357 & Score: -1326.592439
.Lambda : 0.01624239837730,0.02181771770395 Mu : 0.00547734370856,0.14963382319721 & Score: -1314.383781
.Lambda : 0.01532268212233,0.02545574544836 Mu : 0.00556441021059,0.17892441807335 & Score: -1333.559256
.Lambda : 0.01524191720383,0.01623961316847 Mu : 0.00511995351684,0.11210434874836 & Score: -1308.402999
.Lambda : 0.01534826179343,0.01098068521928 Mu : 0.00556400388434,0.08370236048975 & Score: -1306.180432
.Lambda : 0.01404091171687,0.01989166324851 Mu : 0.00656903052976,0.15965035678825 & Score: -1302.613677
.Lambda : 0.01309324610586,0.02030557434061 Mu : 0.00799861989095,0.18507103602551 & Score: -1320.671306
.Lambda : 0.01743615998655,0.01941604555602 Mu : 0.00763538729584,0.16129737083063 & Score: -inf
.Lambda : 0.01633736174451,0.01947624923052 Mu : 0.00671454218957,0.15213755523388 & Score: -inf
.Lambda : 0.01469458675515,0.01543617423389 Mu : 0.00606651720705,0.12167635863900 & Score: -1288.591500
.Lambda : 0.01514165504708,0.02085469047623 Mu : 0.00602318711916,0.15464208999273 & Score: -1305.042281
.Lambda : 0.01468179691960,0.02267370434844 Mu : 0.00606672037017,0.16928738743080 & Score: -1316.957984
.Lambda : 0.01354093936764,0.01977426175127 Mu : 0.00526051870028,0.14215423261595 & Score: -1315.680500
.Lambda : 0.01402724952377,0.01530469050652 Mu : 0.00589290640795,0.11977413158717 & Score: -1291.010475
.Lambda : 0.01541126215379,0.01596934748130 Mu : 0.00701530193169,0.13571723588762 & Score: -1276.875873
.Lambda : 0.01634642354687,0.01406689034632 Mu : 0.00789269354739,0.13249873752346 & Score: -inf
.Lambda : 0.01394535002770,0.01244624725888 Mu : 0.00674869091907,0.11376695145829 & Score: -1274.826832
.Lambda : 0.01334719751801,0.00824202565020 Mu : 0.00711144281902,0.09332938219106 & Score: -1269.439438
.Lambda : 0.01469923625850,0.00758445568745 Mu : 0.00647405365309,0.07559819736417 & Score: -1291.463468
.Lambda : 0.01404091171687,0.01989166324851 Mu : 0.00656903052976,0.15965035678825 & Score: -1302.613677
.Lambda : 0.01420549285227,0.01681486135824 Mu : 0.00654528631059,0.13863731693223 & Score: -1287.599446
.Lambda : 0.01480202011584,0.01292651385531 Mu : 0.00747636772623,0.12490601523779 & Score: -1265.794234
.Lambda : 0.01518940541188,0.01173742552970 Mu : 0.00826809838536,0.12747195706311 & Score: -inf
.Lambda : 0.01418839956482,0.01154019993864 Mu : 0.00800768218671,0.12461861648536 & Score: -inf
.Lambda : 0.01431494636240,0.01251419351245 Mu : 0.00752239094180,0.12388305202377 & Score: -1264.819657
.Lambda : 0.01473222022275,0.00801117889139 Mu : 0.00801746539877,0.10028052573789 & Score: -inf
.Lambda : 0.01460053838013,0.01021209950810 Mu : 0.00764942062673,0.10986972353648 & Score: -inf
.Lambda : 0.01455848323912,0.01272035368388 Mu : 0.00749937933401,0.12439453363078 & Score: -1265.238425
.Lambda : 0.01383107194021,0.01037810958133 Mu : 0.00731691688041,0.10860621710742 & Score: -1264.977582
.Lambda : 0.01486310425810,0.01424177049688 Mu : 0.00726884643674,0.12980014395569 & Score: -1270.641614
.Lambda : 0.01426021960734,0.01466452743535 Mu : 0.00703383862620,0.13126018447800 & Score: -1275.499566
.Lambda : 0.01452358329257,0.01026268620192 Mu : 0.00776992817028,0.11208178888083 & Score: -inf
.Lambda : 0.01445774237127,0.01136314651028 Mu : 0.00758590578426,0.11687638778012 & Score: -1261.880230
.Lambda : 0.01371801769840,0.00924613114709 Mu : 0.00769345003350,0.10707995131535 & Score: -1259.927072
.Lambda : 0.01314547441855,0.00674831147219 Mu : 0.00790575183187,0.09571985499517 & Score: -1259.798352
.Lambda : 0.01331613430709,0.00778152685425 Mu : 0.00766610338516,0.09814822232246 & Score: -1261.328181
.Lambda : 0.01378607678945,0.00882547959326 Mu : 0.00802315909114,0.10870754145335 & Score: -1256.108637
.Lambda : 0.01376357921407,0.00804916459922 Mu : 0.00837628019650,0.10875820362631 & Score: -inf
.Lambda : 0.01303776758078,0.00484503870254 Mu : 0.00806806910442,0.08584295125178 & Score: -1261.529899
.Lambda : 0.01218498417667,0.00273703180084 Mu : 0.00824563592203,0.07733289723126 & Score: -1269.003626
.Lambda : 0.01275317372532,0.00489356047820 Mu : 0.00808070338759,0.08721876986848 & Score: -1261.824034
.Lambda : 0.01388955282262,0.00920661783292 Mu : 0.00775083831870,0.10699051514291 & Score: -1258.754411
.Lambda : 0.01403085158807,0.01143592917377 Mu : 0.00760485720902,0.11894011570516 & Score: -1262.553345
.Lambda : 0.01378258058625,0.00978820655596 Mu : 0.00772066018287,0.11066582459182 & Score: -1259.830126
.Lambda : 0.01398570800134,0.00950278087292 Mu : 0.00803410132713,0.11289364576916 & Score: -1256.071569
.Lambda : 0.01432049484847,0.01036340788225 Mu : 0.00821810029812,0.12026635749251 & Score: -inf
.Lambda : 0.01362082542973,0.00735338832968 Mu : 0.00813626510156,0.10148995408848 & Score: -1255.233723
.Lambda : 0.01353994785147,0.00613597921654 Mu : 0.00834406756090,0.09690201883681 & Score: -1253.838271
.Lambda : 0.01445516831388,0.01008711728562 Mu : 0.00817033131706,0.11702700560594 & Score: -inf
.Lambda : 0.01412774484005,0.00925241583226 Mu : 0.00810418644577,0.11170021795325 & Score: -inf
.Lambda : 0.01376282792640,0.00781938004473 Mu : 0.00818908444402,0.10489783230299 & Score: -1254.257348
.Lambda : 0.01366301232046,0.00748072940490 Mu : 0.00818361332602,0.10280478014508 & Score: -1254.546519
.Lambda : 0.01371475033704,0.00767129852473 Mu : 0.00804745293980,0.10194626698986 & Score: -1255.818760
.Lambda : 0.01334271113501,0.00644214534437 Mu : 0.00812490969639,0.09631093691599 & Score: -1256.755399
.Lambda : 0.01399755808268,0.00811154825108 Mu : 0.00825719943898,0.10696451222137 & Score: -inf
.Lambda : 0.01383384634576,0.00769419752440 Mu : 0.00822412700333,0.10430111839503 & Score: -inf
.Lambda : 0.01365138788894,0.00697767963064 Mu : 0.00826657600246,0.10089992556990 & Score: -1253.838158
.Lambda : 0.01360148008596,0.00680835431072 Mu : 0.00826384044346,0.09985339949094 & Score: -1254.071545
.Lambda : 0.01362734909425,0.00690363887063 Mu : 0.00819576025035,0.09942414291333 & Score: -1254.742781
.Lambda : 0.01344132949324,0.00628906228045 Mu : 0.00823448862864,0.09660647787640 & Score: -1255.276595
.Lambda : 0.01376875296707,0.00712376373381 Mu : 0.00830063349994,0.10193326552909 & Score: -inf
.Lambda : 0.01368689709861,0.00691508837047 Mu : 0.00828409728212,0.10060156861592 & Score: -inf
.Lambda : 0.01359566787020,0.00655682942359 Mu : 0.00830532178168,0.09890097220335 & Score: -1253.781163
.Lambda : 0.01362643398745,0.00689301697068 Mu : 0.00826520822296,0.10037666253042 & Score: -1253.951574
.Lambda : 0.01363936849160,0.00694065925063 Mu : 0.00823116812640,0.10016203424162 & Score: -1254.281523
.Lambda : 0.01354635869109,0.00663337095554 Mu : 0.00825053231555,0.09875320172315 & Score: -1254.502973
.Lambda : 0.01371007042800,0.00705072168222 Mu : 0.00828360475120,0.10141659554949 & Score: -inf
.Lambda : 0.01366914249377,0.00694638400055 Mu : 0.00827533664229,0.10075074709291 & Score: -1253.698552
.Lambda : 0.01363194762859,0.00674629576209 Mu : 0.00832505319829,0.10030211945667 & Score: -inf
.Lambda : 0.01363380284434,0.00679488663423 Mu : 0.00830158193032,0.10026709815291 & Score: -1253.575764
.Lambda : 0.01364856656118,0.00674487287382 Mu : 0.00830919995541,0.10003270897911 & Score: -inf
.Lambda : 0.01364303341774,0.00678190889804 Mu : 0.00829820202230,0.10011869736694 & Score: -1253.602008
.Lambda : 0.01361943542409,0.00656232484757 Mu : 0.00832364518583,0.09911883183816 & Score: -inf
.Lambda : 0.01362742354030,0.00666616354333 Mu : 0.00830937788999,0.09956410527109 & Score: -1253.576564
.Lambda : 0.01369103327788,0.00703784211449 Mu : 0.00828692746077,0.10144935173857 & Score: -inf
.Lambda : 0.01366719192596,0.00691758894176 Mu : 0.00829152604099,0.10081225685477 & Score: -inf
.Lambda : 0.01363061319232,0.00673052508878 Mu : 0.00830547991015,0.09991560171200 & Score: -1253.574503
.Lambda : 0.01363841813104,0.00678839776613 Mu : 0.00829989197631,0.10019289775993 & Score: -1253.588867
.Lambda : 0.01365147266906,0.00687063531739 Mu : 0.00828845928630,0.10050892262291 & Score: -1253.638255
.Lambda : 0.01361473535727,0.00667585802891 Mu : 0.00830345185600,0.09958403517813 & Score: -1253.673149
.Lambda : 0.01366241806111,0.00691636437436 Mu : 0.00829425469554,0.10085822494574 & Score: -inf
.Lambda : 0.01365049738515,0.00685623778800 Mu : 0.00829655398566,0.10053967750384 & Score: -1253.558506
.Lambda : 0.01362519310737,0.00671438832118 Mu : 0.00831329461491,0.09994871494143 & Score: -1253.509445
.Lambda : 0.01361205332652,0.00663626482307 Mu : 0.00832571227922,0.09966861110069 & Score: -inf
.Lambda : 0.01363163513355,0.00675962114996 Mu : 0.00830856324421,0.10014264839516 & Score: -1253.519073
.Lambda : 0.01363516656485,0.00673549953973 Mu : 0.00831036394715,0.10000622312331 & Score: -inf
.Lambda : 0.01363482563473,0.00675034631335 Mu : 0.00830816844294,0.10007144188071 & Score: -1253.521714
.Lambda : 0.01364046243807,0.00680977169746 Mu : 0.00830781023371,0.10043563964857 & Score: -inf
.Lambda : 0.01363800012664,0.00678996004529 Mu : 0.00830722765282,0.10030563016443 & Score: -inf
.Lambda : 0.01362841412046,0.00673700473557 Mu : 0.00831092892956,0.10004568166830 & Score: -1253.514288
.Lambda : 0.01363000937105,0.00673236731727 Mu : 0.00831073152893,0.10001007841107 & Score: -1253.515900
.Lambda : 0.01363784524626,0.00678531305459 Mu : 0.00830492430028,0.10024419622263 & Score: -1253.532914
.Lambda : 0.01362790314984,0.00672245670498 Mu : 0.00830938726253,0.09993215832672 & Score: -1253.542303
.Lambda : 0.01363282777272,0.00676208000932 Mu : 0.00831055242431,0.10019217729500 & Score: -inf
.Lambda : 0.01363159661700,0.00675217418323 Mu : 0.00831026113387,0.10012717255293 & Score: -1253.506265
.Lambda : 0.01361976136168,0.00668265422404 Mu : 0.00831768380335,0.09982162756423 & Score: -1253.490410
.Lambda : 0.01361071941939,0.00663132480876 Mu : 0.00832406355488,0.09961034323502 & Score: -1253.471690
.Lambda : 0.01361795226106,0.00668507870711 Mu : 0.00831854258769,0.09985587778777 & Score: -1253.483833
.Lambda : 0.01361431658195,0.00665447827457 Mu : 0.00832215201611,0.09972537259028 & Score: -1253.471181
.Lambda : 0.01360726781270,0.00661321504407 Mu : 0.00832776355939,0.09956521805127 & Score: -1253.451875
.Lambda : 0.01360857494771,0.00662650805041 Mu : 0.00832702080300,0.09963059087207 & Score: -1253.446869
.Lambda : 0.01360026586788,0.00658256791503 Mu : 0.00833388389704,0.09947152883738 & Score: -inf
.Lambda : 0.01359066060343,0.00652588912194 Mu : 0.00833843411861,0.09920384242014 & Score: -1253.431489
.Lambda : 0.01357019259664,0.00641274659129 Mu : 0.00835252061098,0.09874217735374 & Score: -1253.411214
.Lambda : 0.01358042512716,0.00645681854016 Mu : 0.00834714167644,0.09891828696828 & Score: -1253.410506
.Lambda : 0.01356166156020,0.00634268845669 Mu : 0.00836144122082,0.09844949155853 & Score: -inf
.Lambda : 0.01357251082271,0.00642331930421 Mu : 0.00835315977002,0.09881779338765 & Score: -1253.390892
.Lambda : 0.01355340652438,0.00631931655193 Mu : 0.00836770787759,0.09842151846397 & Score: -inf
.Lambda : 0.01355858393441,0.00634648119896 Mu : 0.00836215787083,0.09848920623960 & Score: -1253.384778
.Lambda : 0.01353424199526,0.00621311427641 Mu : 0.00837935502656,0.09795120033377 & Score: -1253.366217
.Lambda : 0.01352011032318,0.00612649130563 Mu : 0.00838906773900,0.09758413814966 & Score: -1253.371470
.Lambda : 0.01353345153752,0.00619712512191 Mu : 0.00838184149503,0.09789353206594 & Score: -inf
.Lambda : 0.01354263680230,0.00625103048926 Mu : 0.00837451127402,0.09810569338789 & Score: -1253.368096
.Lambda : 0.01350432484457,0.00605015914759 Mu : 0.00840090522836,0.09731112566120 & Score: -1253.346783
.Lambda : 0.01346627470328,0.00584682945130 Mu : 0.00842778700432,0.09650754500767 & Score: -1253.338657
.Lambda : 0.01345912108929,0.00579541345709 Mu : 0.00843220075193,0.09625649505183 & Score: -1253.362260
.Lambda : 0.01348102697189,0.00592670253140 Mu : 0.00841785928941,0.09682632874092 & Score: -1253.330114
.Lambda : 0.01346148529624,0.00582680814428 Mu : 0.00843225506461,0.09644742403656 & Score: -1253.317316
.Lambda : 0.01341792473974,0.00559005217528 Mu : 0.00846128764969,0.09547563882702 & Score: -1253.365063
.Lambda : 0.01336816091901,0.00531643733757 Mu : 0.00849741020871,0.09439235112777 & Score: -1253.437859
.Lambda : 0.01340968118807,0.00554060657228 Mu : 0.00846789641318,0.09528206342927 & Score: -1253.372923
.Lambda : 0.01346387999976,0.00583681879779 Mu : 0.00843002103446,0.09647748452211 & Score: -1253.328093
.Lambda : 0.01346030319277,0.00581111080069 Mu : 0.00843222790827,0.09635195954420 & Score: -1253.339659
.Lambda : 0.01343970501799,0.00570843015978 Mu : 0.00844677135715,0.09596153143179 & Score: -1253.335318
.Lambda : 0.01349786364575,0.00601996121035 Mu : 0.00840580504558,0.09719931218516 & Score: -1253.332514
.Lambda : 0.01347116378710,0.00588489835542 Mu : 0.00842519834263,0.09669091654361 & Score: -1253.312042
.Lambda : 0.01347659408427,0.00592179213278 Mu : 0.00842168355982,0.09686039504332 & Score: -1253.299787
.Lambda : 0.01351020649502,0.00609425998282 Mu : 0.00839811099509,0.09753077646179 & Score: -1253.320452
.Lambda : 0.01345821929189,0.00581987831849 Mu : 0.00843523028141,0.09645872784673 & Score: -1253.297760
.Lambda : 0.01343839711496,0.00571983687256 Mu : 0.00844994289932,0.09608843567751 & Score: -1253.285945
.Lambda : 0.01347946149549,0.00594452976843 Mu : 0.00842097522495,0.09698603108748 & Score: -1253.275978
.Lambda : 0.01348725224335,0.00599838525376 Mu : 0.00841645232019,0.09724030437016 & Score: -inf
.Lambda : 0.01341776250046,0.00561222347621 Mu : 0.00846431737926,0.09566036646065 & Score: -1253.298768
.Lambda : 0.01344462230135,0.00577238298071 Mu : 0.00844620446706,0.09635019009792 & Score: -1253.251752
.Lambda : 0.01343619080391,0.00574517039893 Mu : 0.00845317916829,0.09630157312860 & Score: -inf
.Lambda : 0.01341352762186,0.00560269441618 Mu : 0.00846903642548,0.09568211661845 & Score: -1253.264790
.Lambda : 0.01347024176637,0.00590749854273 Mu : 0.00842876212914,0.09689302028003 & Score: -inf
.Lambda : 0.01345712194989,0.00583367977610 Mu : 0.00843765094167,0.09658485682519 & Score: -inf
.Lambda : 0.01342907496161,0.00568753869845 Mu : 0.00845762044627,0.09601615335819 & Score: -1253.255233
.Lambda : 0.01346204189842,0.00585845637457 Mu : 0.00843358984601,0.09666811059270 & Score: -1253.263023
.Lambda : 0.01344150970816,0.00574610992664 Mu : 0.00844807368319,0.09621931288772 & Score: -1253.268563
.Lambda : 0.01343119240091,0.00569230322846 Mu : 0.00845526092316,0.09600527827928 & Score: -1253.272335
.Lambda : 0.01345743203386,0.00583994076172 Mu : 0.00843748329810,0.09662160518898 & Score: -inf
.Lambda : 0.01345087212562,0.00580303137841 Mu : 0.00844192770437,0.09646752346155 & Score: -1253.252707
.Lambda : 0.01345179593534,0.00581459478943 Mu : 0.00844159754866,0.09653167586747 & Score: -inf
.Lambda : 0.01344922437855,0.00579747357373 Mu : 0.00844321658230,0.09645358512253 & Score: -inf
.Lambda : 0.01344774721349,0.00578770717956 Mu : 0.00844406608572,0.09640885677974 & Score: -1253.252105
.Lambda : 0.01343684863148,0.00572996083958 Mu : 0.00845191245667,0.09618317172805 & Score: -1253.252606
.Lambda : 0.01345333209989,0.00581541967764 Mu : 0.00843989715653,0.09650915034531 & Score: -1253.256904
.Lambda : 0.01344306600475,0.00575924645368 Mu : 0.00844713907513,0.09628475149282 & Score: -1253.260086
.Lambda : 0.01344820911835,0.00579348888507 Mu : 0.00844390100786,0.09644093298269 & Score: -1253.245866
.Lambda : 0.01345078067514,0.00581061010077 Mu : 0.00844228197423,0.09651902372763 & Score: -inf
.Lambda : 0.01343538153245,0.00572635026482 Mu : 0.00845314485212,0.09618242544889 & Score: -1253.245800
.Lambda : 0.01342640624873,0.00568181555841 Mu : 0.00845976869991,0.09601906300069 & Score: -1253.243466
.Lambda : 0.01344664380948,0.00578773646230 Mu : 0.00844505767361,0.09642634970247 & Score: -1253.242588
.Lambda : 0.01345154139848,0.00581662427366 Mu : 0.00844163028208,0.09654793868967 & Score: -inf
.Lambda : 0.01343519352547,0.00573000476369 Mu : 0.00845339983851,0.09620941111214 & Score: -1253.238602
.Lambda : 0.01342891668145,0.00570115355575 Mu : 0.00845806671491,0.09610968827835 & Score: -1253.233339
.Lambda : 0.01343046562765,0.00570971425005 Mu : 0.00845719258108,0.09614782688417 & Score: -inf
.Lambda : 0.01343400479608,0.00572538143272 Mu : 0.00845444555258,0.09619841768761 & Score: -inf
.Lambda : 0.01343778024547,0.00574444500902 Mu : 0.00845156219426,0.09626801899041 & Score: -1253.236933
.Lambda : 0.01342766146509,0.00569148455708 Mu : 0.00845891770741,0.09606437563952 & Score: -1253.238364
.Lambda : 0.01343856289990,0.00574732122041 Mu : 0.00845098386138,0.09627531063052 & Score: -1253.238404
.Lambda : 0.01343676949140,0.00573676826823 Mu : 0.00845213559098,0.09622993918814 & Score: -1253.241769
.Lambda : 0.01342969115455,0.00570543390290 Mu : 0.00845762964799,0.09612875758126 & Score: -inf
.Lambda : 0.01343146073877,0.00571326749423 Mu : 0.00845625613374,0.09615405298298 & Score: -inf
.Lambda : 0.01343334846346,0.00572279928239 Mu : 0.00845481445458,0.09618885363438 & Score: -1253.234878
